SalePrice,id
190066.1811926938,1691
267657.4168352821,1692
173170.7053682512,1693
183850.77391012796,1694
169601.1228396637,1695
260472.32554643496,1696
174897.4358575085,1697
341961.0236051065,1698
310271.0408594189,1699
257384.91276202485,1700
275279.75431909895,1701
235749.3483894035,1702
235931.9736285921,1703
272412.6682755176,1704
242727.82271173707,1705
333216.35419527517,1706
211222.1959288523,1707
201183.1890844213,1708
261542.9428083492,1709
218132.33010798346,1710
278757.49779240694,1711
247685.60094034218,1712
278225.6044223997,1713
222475.21998544122,1714
210088.60193071075,1715
183432.2600296746,1716
178442.65010565624,1717
137169.76635909217,1718
211223.19421120966,1719
242491.2339259075,1720
163640.80385711722,1721
125799.22150079327,1722
155925.354848459,1723
202071.74870277583,1724
236975.15809628964,1725
187160.5287303332,1726
151057.2447314662,1727
175723.07711110465,1728
169677.61998432723,1729
158886.29006041045,1730
119941.43480708216,1731
123944.20442322038,1732
112869.4605962048,1733
121780.31958861448,1734
124863.22721170304,1735
105853.70270088413,1736
294174.484618116,1737
259085.47383440312,1738
233920.87713696453,1739
202685.61646361763,1740
184283.1948725719,1741
171521.9818776788,1742
180414.9732815302,1743
315769.83989227976,1744
220247.31854334733,1745
187975.28500102749,1746
215377.0614964221,1747
214548.06010207534,1748
142439.479171714,1749
124111.79891127629,1750
255247.57118185243,1751
114595.93810378657,1752
151036.6620884895,1753
192807.761955876,1754
163938.5606601332,1755
123998.35066662697,1756
120885.26003487041,1757
147264.6577719418,1758
162284.85982714422,1759
166091.28886412326,1760
147822.97522696288,1761
178133.48859069718,1762
190187.6385258583,1763
112424.51055138311,1764
167734.09587987766,1765
192414.4915434626,1766
222415.46274358188,1767
139811.3719652569,1768
173762.40021003757,1769
155787.5147465723,1770
124543.03201189528,1771
130034.56205923014,1772
124423.13487461409,1773
140757.2757674635,1774
141821.41582785864,1775
132206.40825632896,1776
107170.71990479343,1777
139280.06063021344,1778
118014.4894346213,1779
180126.43499704797,1780
126759.99164722687,1781
84747.80445011542,1782
142396.1223395681,1783
107858.51067522919,1784
127041.3535588144,1785
137639.39134679455,1786
167931.99198360907,1787
60908.189888692206,1788
100280.35904869824,1789
77136.26299448543,1790
180702.14788117236,1791
161057.19929501304,1792
127848.41506464481,1793
157116.62825159388,1794
133214.33636475538,1795
135533.33047910573,1796
116850.46183450846,1797
119842.40911914465,1798
109549.2759118906,1799
134887.89133018203,1800
126672.69205711914,1801
146427.8237648838,1802
148752.59986233045,1803
134445.38966280443,1804
136003.2516660135,1805
127142.61787452525,1806
139965.72071410235,1807
128012.37867153621,1808
126176.17393472379,1809
135714.62454348206,1810
96411.24722839711,1811
99734.25634544004,1812
123491.88047545805,1813
94762.44105393048,1814
53776.738868423105,1815
101234.31779925089,1816
104994.04719557453,1817
142762.6347895985,1818
125165.80589352446,1819
52100.580404017346,1820
121096.26070789025,1821
151535.44295513243,1822
45337.17824608871,1823
129937.57084346416,1824
140887.39450841103,1825
104869.7687510074,1826
100523.49188499228,1827
137062.35481047074,1828
130909.63406518866,1829
137988.2269481653,1830
142710.4028784202,1831
73297.85117796554,1832
142287.39114211846,1833
115321.01261909606,1834
114357.70071217933,1835
123530.33005912369,1836
86460.21060189801,1837
123743.702844996,1838
101168.56243540348,1839
139678.52608912368,1840
134465.2487073621,1841
92921.9210674264,1842
127110.24965171862,1843
147940.41915183567,1844
144406.35495586568,1845
157692.26709733726,1846
171451.31649504844,1847
51950.04445426338,1848
112403.68629621348,1849
115192.21219125483,1850
149212.6852563303,1851
124433.72346713231,1852
118767.41393647676,1853
161399.46730252693,1854
152809.28390852126,1855
224007.7591990128,1856
128838.66768191953,1857
134307.98973663154,1858
119002.43243875931,1859
146222.62104621468,1860
118252.55893611551,1861
319835.16792341956,1862
295905.9071812872,1863
296004.73470367555,1864
343169.76574883517,1865
329859.0548811948,1866
225163.77224213694,1867
283002.9158068413,1868
203801.8511952769,1869
225251.86584661808,1870
259429.32757199937,1871
176523.5523373205,1872
232777.61649176996,1873
156945.27676320664,1874
197861.90760001418,1875
201378.01493570628,1876
210695.40892977407,1877
207259.50604683076,1878
127640.97623106396,1879
131047.31035755969,1880
245220.63199291652,1881
239622.18084685292,1882
186134.00207986543,1883
203980.27225482906,1884
236782.84188555976,1885
283969.96439592674,1886
217691.8809826201,1887
267972.0678496061,1888
172257.20067269425,1889
113502.20660930207,1890
136274.95054659786,1891
94589.29516857065,1892
126603.57141208825,1893
121746.32167085867,1894
130722.85543277606,1895
127451.98779338087,1896
116245.41913509954,1897
108158.96299258027,1898
166708.1401609586,1899
157650.44233036687,1900
172517.66783805867,1901
157055.15614043653,1902
222372.93193971517,1903
142492.32366778736,1904
200825.1080364653,1905
155261.12989260664,1906
210223.59525077653,1907
109457.7894715453,1908
130955.0030026691,1909
119271.17661255677,1910
224174.41446870376,1911
340971.55951389263,1912
139071.86800483006,1913
56280.4621303187,1914
291972.8084356604,1915
66808.87902554973,1916
240440.871558439,1917
140932.2792522499,1918
182790.3950345537,1919
161130.699019369,1920
358136.91452087736,1921
316179.3080571057,1922
239780.72588596618,1923
214894.2703584767,1924
196821.73590562926,1925
356767.7446669759,1926
131923.43973173187,1927
161113.70644437533,1928
125454.69920957611,1929
134472.0820073585,1930
142628.09362753603,1931
141650.72944047005,1932
185619.0149799424,1933
183037.6511656311,1934
170903.3772877758,1935
197417.22895436687,1936
186079.0089924563,1937
172108.36621977147,1938
242324.57522991812,1939
195354.48762058147,1940
169179.79195430127,1941
184739.48431920202,1942
219842.19439439793,1943
372032.3686819298,1944
399739.6090253298,1945
128618.87167451612,1946
261523.84201564276,1947
167111.49265227382,1948
250534.73477596138,1949
192718.5284424118,1950
237383.82245689174,1951
205581.4902264599,1952
165345.69089375922,1953
184366.25783680502,1954
137425.4786053065,1955
300858.1241188234,1956
151429.23368495808,1957
287285.351613084,1958
146992.69137234474,1959
116071.62630311122,1960
119006.76525509122,1961
99133.05294606523,1962
107047.23445201413,1963
105133.02910366667,1964
138981.40737883287,1965
135727.28247717422,1966
296848.3459687425,1967
406707.41417457414,1968
382252.46179044794,1969
397809.121441673,1970
462942.35330834036,1971
374256.42771423236,1972
272104.47781129007,1973
338455.9854096351,1974
504001.9344080667,1975
274639.4143922198,1976
349495.6156303883,1977
342001.0999479895,1978
321151.0678248759,1979
205292.91397919215,1980
337531.66919877584,1981
220104.26090532835,1982
206996.75583515145,1983
171617.2859460652,1984
225613.49361392963,1985
205839.52914915557,1986
185162.44898442776,1987
174266.42486293684,1988
193014.3260193589,1989
207602.53370389322,1990
230148.25770120326,1991
216350.37686591872,1992
169035.7728441059,1993
226312.20162024334,1994
182791.1888829269,1995
249157.1026167512,1996
319991.31273213576,1997
306706.96513914975,1998
291442.26111065026,1999
322147.9010554766,2000
282312.4795165112,2001
239623.18750592534,2002
250999.7592029529,2003
283494.6757813962,2004
229017.37414189512,2005
221864.99174582626,2006
251116.68823287083,2007
212132.59775783087,2008
198515.4843162792,2009
196234.0678540237,2010
144456.42063086762,2011
174268.11468528208,2012
177973.6644175825,2013
184685.44511335247,2014
207207.47535053466,2015
191991.8738858106,2016
193251.15157849705,2017
113795.92066737985,2018
132192.4034648731,2019
103645.1185045795,2020
99593.1878612193,2021
185523.1912425454,2022
143938.59567541155,2023
282022.49481497705,2024
350596.99388718547,2025
174817.76832013243,2026
162593.35988012975,2027
155133.73906582297,2028
167595.66474770664,2029
262438.858414605,2030
231533.54546130827,2031
254808.01719007158,2032
251181.28151510653,2033
178509.62641922827,2034
222678.64853357204,2035
204325.5672462387,2036
213218.33031375654,2037
342828.3693913768,2038
230654.50256572408,2039
274684.6739147718,2040
304777.90712234663,2041
209126.12953853142,2042
177448.27960084812,2043
176283.12564630093,2044
213375.51659149013,2045
149021.77099704833,2046
146576.3830242933,2047
142686.67198197413,2048
146442.18352358427,2049
175766.31464288902,2050
102525.98951026583,2051
121735.4846687553,2052
149619.7597796418,2053
92433.42294244071,2054
157242.76858997316,2055
152485.5100781936,2056
111567.0921915764,2057
212533.57888632838,2058
131840.6421245284,2059
176647.6495665906,2060
173143.33149702207,2061
126412.90553746537,2062
118201.88422909737,2063
137014.85807628962,2064
119173.69631758431,2065
167770.74869277707,2066
114291.82018022485,2067
148389.2840095849,2068
88806.77233873379,2069
119497.38287642741,2070
95114.01371461926,2071
141405.02510667618,2072
129667.97566634217,2073
185866.5458023656,2074
150947.51241717167,2075
117095.45459930127,2076
151489.47813181428,2077
123877.33452060401,2078
136511.83981592464,2079
115349.20017419422,2080
127520.74151498578,2081
120552.35045142121,2082
148707.98026574132,2083
105874.91890708078,2084
112534.3555357691,2085
117915.80609088263,2086
123873.00682718365,2087
96579.00170011334,2088
77616.57259340468,2089
121586.61342637434,2090
107260.94741055231,2091
120066.06338984775,2092
115864.69190598183,2093
110132.24757007547,2094
154233.79596706168,2095
87258.07513872646,2096
100478.42121995775,2097
151368.21364467777,2098
51209.85327032585,2099
78028.20413041938,2100
115650.51112886188,2101
130698.53403932368,2102
105835.74979636638,2103
144369.30422395415,2104
131324.89127054182,2105
64976.3168444781,2106
176980.51920383816,2107
117585.00508291475,2108
110884.94878661615,2109
126667.20062425145,2110
134596.60599977995,2111
137450.97918512096,2112
121111.37285233877,2113
123054.86443695263,2114
163207.28080352643,2115
114605.47408878282,2116
149330.5732215066,2117
130679.86920478682,2118
113821.35711021586,2119
112608.50208860893,2120
102191.46026019976,2121
117950.2535333185,2122
81447.84240500221,2123
156202.35583490724,2124
123978.39350459978,2125
149085.35221623728,2126
164749.4064667739,2127
127365.91400215488,2128
90965.45771092188,2129
136212.89225668326,2130
139395.754847697,2131
111838.33368219319,2132
123090.57987777726,2133
123503.06662516763,2134
99034.34785296026,2135
81705.38963961773,2136
104364.70253024349,2137
133194.07761478456,2138
152496.7298780059,2139
138660.1806664002,2140
175165.43115090355,2141
126091.16001058962,2142
147907.6012652388,2143
122254.20158083407,2144
137945.49990758416,2145
176566.51746724773,2146
146140.54798083662,2147
136901.7489199271,2148
153666.0163835035,2149
237607.1715974513,2150
117550.63179496954,2151
172832.66985532988,2152
157407.05168794963,2153
100439.12339654713,2154
143953.18111681615,2155
253897.17764010423,2156
224869.86838008798,2157
241413.43301784192,2158
219662.42166112456,2159
184822.21626945477,2160
234515.53337587163,2161
368992.62030478654,2162
332525.8061198435,2163
253442.80462795132,2164
205520.6195439697,2165
163405.5892451256,2166
217555.59232777008,2167
190058.84070565397,2168
196878.49171827218,2169
215221.48654292483,2170
162906.0068364359,2171
131989.4511674549,2172
176778.93077340262,2173
218353.5078825408,2174
285095.7354720595,2175
309278.0987724461,2176
232020.48863572077,2177
214328.6483608158,2178
134255.00134081193,2179
208799.27222459664,2180
194349.1796162784,2181
226987.5936388175,2182
192502.49678931476,2183
118378.03237642715,2184
133967.0135463794,2185
145050.15551608312,2186
152793.91041821006,2187
155552.09759842628,2188
277425.27326944453,2189
79167.01933065163,2190
80938.60242821077,2191
85480.15198652346,2192
112766.22076130216,2193
98561.63272405746,2194
99357.29111524434,2195
102204.30031586516,2196
117117.96399892351,2197
158746.96328096537,2198
182441.51759638524,2199
148695.55294124462,2200
147805.64590092513,2201
223313.51164542328,2202
133626.07387981296,2203
175725.18823581052,2204
119816.95046949788,2205
138063.30413595727,2206
225139.56671673246,2207
274541.49811251153,2208
246305.38374300706,2209
120908.95843085338,2210
119662.14862739868,2211
122606.36742319152,2212
106373.99858166701,2213
138577.50422654676,2214
102417.98725218151,2215
145783.65779505158,2216
63301.90581188831,2217
70986.34497506585,2218
66618.72663765955,2219
61596.39067462069,2220
293177.5875322799,2221
275107.45241930994,2222
286775.2614594654,2223
210237.60485063496,2224
119099.48565101762,2225
177348.47182248876,2226
190782.92002498897,2227
267491.51091960835,2228
250862.5008256182,2229
153163.08252842238,2230
207695.30019509312,2231
178653.69485006455,2232
181489.45338328587,2233
243911.754422832,2234
219161.09746107442,2235
251363.87241796922,2236
299691.3296741878,2237
197943.93210400877,2238
110590.55582816087,2239
153100.8481021507,2240
152840.62561804114,2241
123356.85930108691,2242
136599.62070512288,2243
106032.87928715472,2244
101935.54876417562,2245
139998.78973980306,2246
122317.6433433438,2247
118583.05189474301,2248
115438.41547419457,2249
128657.77833442937,2250
106343.75719463443,2251
184979.15175208685,2252
155703.10340175746,2253
186480.64730813415,2254
184353.97878888482,2255
176832.99211783503,2256
208175.45608736624,2257
157813.39554195042,2258
172763.48433588943,2259
159730.90792214865,2260
199628.47202530777,2261
213371.24138375855,2262
385507.4652223951,2263
471208.33093913004,2264
177433.21506046204,2265
316229.55506555544,2266
361290.0810975101,2267
437097.61012667854,2268
153642.9257011342,2269
204422.02876747795,2270
210427.20701147968,2271
196472.4765594632,2272
163887.22491458151,2273
182150.79133101203,2274
151310.62774788044,2275
187590.28397089668,2276
179295.6495695045,2277
152246.36319512158,2278
126258.69511517281,2279
117599.44047708987,2280
164793.33999310058,2281
183833.10458153646,2282
111019.28270950059,2283
114151.46213487671,2284
138888.9655844215,2285
123279.41095281509,2286
373302.4949388104,2287
277867.94426183647,2288
357985.01239655615,2289
437369.51129076653,2290
340904.7915809197,2291
453456.8322313791,2292
460561.30414973665,2293
395986.4321840825,2294
476853.5077663271,2295
276365.38473755936,2296
358266.5563939246,2297
347649.38251658547,2298
341884.6273801124,2299
336411.2238459319,2300
326201.85957679694,2301
257017.61911111764,2302
253083.82711269878,2303
250784.41573276022,2304
198434.64870288884,2305
193166.5273268073,2306
203079.1958197331,2307
230441.85091037635,2308
289491.4395967799,2309
212504.5869482626,2310
204111.491194729,2311
175547.7584870591,2312
171421.47808028592,2313
174460.27540392344,2314
182695.69440034885,2315
199903.88116943542,2316
191847.21548785156,2317
179020.0070311054,2318
184382.09445687904,2319
186427.17303619368,2320
236251.21240386687,2321
181071.4929248476,2322
202375.46839792546,2323
191848.109833103,2324
215944.4624021317,2325
182088.6467975092,2326
200980.9745397907,2327
222158.5535679029,2328
194859.12140680678,2329
181876.9820036251,2330
336341.50388174085,2331
402050.4133640023,2332
322358.73658989446,2333
258983.7374682522,2334
296125.7778645684,2335
300793.70887528,2336
197669.9969639708,2337
260917.07955220126,2338
224831.08592707547,2339
388931.6560908338,2340
210524.63458722437,2341
239538.6769868461,2342
233609.2642970235,2343
221354.04595261102,2344
231517.01644938515,2345
214523.38410381525,2346
198039.93630317433,2347
247107.5096851406,2348
183777.70694825953,2349
322471.3441724996,2350
254346.8734178857,2351
253281.80029597427,2352
233781.38186341707,2353
140802.23233024302,2354
146895.6574051617,2355
152725.88972210462,2356
187629.25200763845,2357
200951.54106802907,2358
134205.60189945743,2359
116055.34315653681,2360
147504.84781469766,2361
251334.29787524624,2362
140181.5506907927,2363
157710.11317625974,2364
216582.34841493008,2365
190033.33499548896,2366
219062.58584223018,2367
215371.51582043376,2368
213540.71685091523,2369
168319.82523006797,2370
165800.80838712803,2371
195304.23484133804,2372
293154.62512420415,2373
318307.18749486346,2374
246995.1331386265,2375
270587.1323994415,2376
325218.1257222453,2377
147776.50878820824,2378
198338.21106418726,2379
152032.55753590484,2380
170348.7449573563,2381
215816.91703648202,2382
203137.43756111283,2383
244286.4051615868,2384
160701.6336725149,2385
133110.8430532121,2386
137840.43925745567,2387
108062.76887623967,2388
114407.32490632414,2389
150261.1012325572,2390
145293.71525816014,2391
113212.45681877906,2392
171015.73515035957,2393
142938.793657121,2394
213364.9441855543,2395
144825.57544535067,2396
221020.57293948362,2397
133992.67422597687,2398
68892.1795540046,2399
67382.29262348659,2400
123744.86192621726,2401
137593.42579008354,2402
149539.43663472834,2403
158117.61431607758,2404
158296.43262719983,2405
139200.72670685075,2406
125110.17305105549,2407
152684.85658122227,2408
118632.89436904548,2409
173801.27355301203,2410
111713.26866155748,2411
158928.97820765863,2412
128989.61193862103,2413
166010.0858912592,2414
133043.67358981087,2415
128727.07072575008,2416
130796.74370676323,2417
132774.1388022654,2418
125315.7166580799,2419
119626.67946385221,2420
144241.592598811,2421
105342.75515528495,2422
114584.02236072916,2423
165757.70076450624,2424
187103.1734153244,2425
128589.75373332671,2426
131769.80895372978,2427
183394.366981243,2428
111585.33505710067,2429
132974.31383938086,2430
107599.75206987702,2431
148913.39312162693,2432
147124.10216936585,2433
138113.6114363486,2434
153304.30957490782,2435
103712.1924462582,2436
100090.24456078444,2437
121074.64757642527,2438
100848.15938626575,2439
125697.075897293,2440
94083.05884615192,2441
95998.75947863517,2442
129670.77411916677,2443
134472.65636890387,2444
93689.32000827101,2445
134550.48641490925,2446
181847.17575498173,2447
127987.55902117777,2448
113772.91100770907,2449
159915.38827993235,2450
116274.56295354805,2451
189536.64512318253,2452
93568.23200025388,2453
117987.09363783618,2454
120479.67117625233,2455
137093.22071024476,2456
140250.01548689167,2457
132027.76468860987,2458
107851.72134144038,2459
142299.54754114433,2460
131603.3824723109,2461
134785.62271977635,2462
125354.56912135091,2463
166984.62502945744,2464
144266.04490893809,2465
118335.68606210478,2466
128681.23779387596,2467
85044.03003037376,2468
82772.31534237231,2469
200341.59462853853,2470
219379.18793668476,2471
163214.95107845718,2472
116751.78923485879,2473
73446.67039635772,2474
207430.4255816679,2475
115507.60058405888,2476
127147.72719951932,2477
153573.91663419324,2478
105743.36282491848,2479
155558.66782319517,2480
120265.41543338743,2481
124758.44515760973,2482
109916.5236063088,2483
121126.23688945192,2484
123233.04488125852,2485
145942.28171607558,2486
160737.81321689577,2487
168518.5877860064,2488
158536.067578266,2489
144679.00466648836,2490
95007.35975794063,2491
202024.89500236948,2492
161391.70943926738,2493
151671.94865817862,2494
90611.66332510633,2495
238300.05210238378,2496
152129.11753057534,2497
105525.45093820295,2498
84421.70783664643,2499
115894.14375616696,2500
136774.10782255302,2501
145178.28956370792,2502
97545.06032729181,2503
169928.0948290382,2504
228217.31779492382,2505
246368.24919297552,2506
274819.037212784,2507
246863.43756023684,2508
221201.8361917908,2509
220071.7496573744,2510
174245.23528227516,2511
210296.2918169241,2512
227475.83344589977,2513
270737.33251959237,2514
149809.75177370643,2515
179111.733149701,2516
149997.0625959617,2517
157910.39018552323,2518
239628.72341745437,2519
222062.0907796994,2520
188097.1821610174,2521
223793.70402108555,2522
116533.01565324537,2523
135504.53684385316,2524
149219.6696388877,2525
139602.1847845504,2526
119684.25894316366,2527
128135.49980438626,2528
135128.4899436398,2529
131748.35415417832,2530
256959.63244865224,2531
225280.93306300466,2532
193453.49331297082,2533
235310.8031127197,2534
283768.35036228324,2535
233879.84591357823,2536
245997.10789726273,2537
183220.84164181564,2538
190730.5914119036,2539
179919.35483883024,2540
181333.8211090963,2541
163311.8337779437,2542
116388.49349293299,2543
116907.74078832763,2544
138402.1989906881,2545
118688.55061284303,2546
135909.71607422695,2547
151698.61475599348,2548
152783.39588643433,2549
641536.0883018249,2550
141138.57447495457,2551
127826.12337778923,2552
76506.06752133986,2553
93518.57440483735,2554
113012.82961502897,2555
95734.5298442172,2556
104734.17048273113,2557
143805.63832360518,2558
144667.1019203866,2559
156788.54797655172,2560
147579.1771663391,2561
143130.06147038293,2562
151450.41482302916,2563
199734.90007712788,2564
136409.56078061764,2565
155702.18470656182,2566
144630.30684054102,2567
205424.9840416035,2568
236453.73101146275,2569
116144.56447768732,2570
191598.3632913195,2571
146981.51151760572,2572
224285.30971259487,2573
303929.37990842917,2574
133364.73412317102,2575
117765.7776055615,2576
151137.2110989501,2577
83274.70991930082,2578
62694.70398304092,2579
85194.79687659294,2580
93246.86948651212,2581
105557.9371324327,2582
271186.88755913277,2583
180098.24731570232,2584
188329.5918820031,2585
223359.65167823347,2586
200187.7561425321,2587
133446.4026372056,2588
150921.65810539905,2589
196740.3391717769,2590
236027.35526981048,2591
210970.1998090847,2592
252065.23529352408,2593
187145.41495843948,2594
208688.95772023645,2595
278475.0664881972,2596
186431.48446499553,2597
280645.5710744559,2598
342232.0222866231,2599
149482.4520046658,2600
140547.61441008592,2601
86213.4410817295,2602
94151.68438257468,2603
92250.46769658367,2604
83605.9352522095,2605
144053.67460539768,2606
203553.74318610746,2607
196566.91105653832,2608
176024.41868804587,2609
109502.12380396863,2610
122137.45946353975,2611
166266.26070621583,2612
127983.30744741437,2613
122144.39171142479,2614
152096.44007554758,2615
144052.26952063566,2616
180411.75093442068,2617
196145.88153719887,2618
195598.10908186907,2619
187219.13002174936,2620
173658.04938813872,2621
177452.01854480893,2622
237577.85946643443,2623
301426.77446313796,2624
285167.56054092926,2625
174451.2348828843,2626
166791.12271034965,2627
477367.34519284224,2628
499420.0099754191,2629
392313.62113740697,2630
474292.61678549624,2631
413291.87166409875,2632
314838.76378924155,2633
444612.71529827785,2634
161385.47436535519,2635
171743.0833174408,2636
180908.16788677,2637
253050.06803311993,2638
194510.01226746227,2639
150210.51534318292,2640
103538.6328500395,2641
188241.79933662686,2642
104526.87661315734,2643
115119.65071811568,2644
112091.01886394664,2645
95338.96633201341,2646
104784.45867866885,2647
138906.86148449124,2648
159990.95845132397,2649
132878.07073169135,2650
137073.15847153182,2651
395020.2601889685,2652
256641.3860273679,2653
261494.78124116527,2654
409731.76993067603,2655
327309.33383246645,2656
352640.8069240262,2657
312701.7179712985,2658
310804.56177510985,2659
369899.34848788136,2660
357351.9917883871,2661
373581.2443502838,2662
290382.2356878026,2663
283097.3306905965,2664
335397.5843625476,2665
283954.8263391653,2666
172059.27535478707,2667
178720.87136732432,2668
184597.43126835854,2669
271648.14091072814,2670
189075.57824487815,2671
194828.39290041997,2672
196200.02295250655,2673
191257.41735767247,2674
171605.97628116363,2675
195760.43663025348,2676
200810.58780803726,2677
245160.68437297328,2678
281751.5343318637,2679
291781.82721283345,2680
400680.9503693754,2681
316813.07873516495,2682
500046.65748478204,2683
321552.193775177,2684
323899.91466672975,2685
239200.20417916006,2686
303230.21027257235,2687
215924.82299480398,2688
209215.9458002821,2689
395779.9912078661,2690
190848.8567811101,2691
144543.2054171661,2692
202138.2228716104,2693
140332.1835780945,2694
193429.24665075573,2695
185354.102377171,2696
184763.88057442856,2697
196347.71024252308,2698
170430.88433337613,2699
154001.94382597244,2700
152458.82080089502,2701
112885.60959746789,2702
129570.99003397144,2703
140654.56749676954,2704
112744.7405515648,2705
110962.67656304465,2706
122758.59850329264,2707
131745.01598125882,2708
104255.07307924563,2709
127036.36124400074,2710
251988.7412565618,2711
390841.1138293935,2712
168505.45801688367,2713
152606.61752125045,2714
168832.52591466345,2715
146295.2863390899,2716
196761.67062996386,2717
217192.7140251535,2718
151374.98590307694,2719
174561.1554889961,2720
128624.9826147371,2721
159520.8294148036,2722
140581.4099967706,2723
124425.37278522954,2724
128951.52049612426,2725
148710.5597269242,2726
173428.0642698869,2727
190445.771388221,2728
149131.32419871658,2729
148772.20022165644,2730
134561.3963957477,2731
135569.54510057354,2732
159833.36183935404,2733
138336.47107831383,2734
